Date,Day,Month,Year,Max,Avg,Min,Round Temp,Temp Normalized
425/25/2017,25,4,2017,57,52.5,50,53,1.789394058
426/26/2017,26,4,2017,61,56.5,52,57,1.505073428
427/27/2017,27,4,2017,69,61.3,56,61,1.888515012
428/28/2017,28,4,2017,84,66.4,55,66,2.050238673
429/29/2017,29,4,2017,87,75.9,66,76,2.864073871
430/30/2017,30,4,2017,68,60.6,54,61,1.888515012
51/01/2017,1,5,2017,73,55.8,50,56,1.831129196
52/02/2017,2,5,2017,78,70.3,63,70,1.784177166
53/03/2017,3,5,2017,66,62.2,56,62,1.825912304
54/04/2017,4,5,2017,65,57,51,57,1.505073428
55/05/2017,5,5,2017,63,57.7,54,58,1.961551504
56/06/2017,6,5,2017,66,61.6,56,62,1.825912304
57/07/2017,7,5,2017,57,54.7,51,55,1.891123458
58/08/2017,8,5,2017,61,54.4,48,54,1.742442027
59/09/2017,9,5,2017,61,55.2,49,55,1.891123458
510/10/2017,10,5,2017,64,56.7,52,57,1.505073428
511/11/2017,11,5,2017,63,57.1,52,57,1.505073428
512/12/2017,12,5,2017,63,56.4,52,56,1.831129196
513/13/2017,13,5,2017,55,51.4,48,51,1.880689673
514/14/2017,14,5,2017,68,57.2,48,57,1.505073428
515/15/2017,15,5,2017,69,62.5,56,63,1.844171427
516/16/2017,16,5,2017,82,71.5,60,72,2.355426872
517/17/2017,17,5,2017,94,81.5,67,82,1.301614628
518/18/2017,18,5,2017,96,88.3,80,88,0.266061507
519/19/2017,19,5,2017,95,86.3,71,86,0.56864126
520/20/2017,20,5,2017,68,63.2,59,63,1.844171427
521/21/2017,21,5,2017,70,62.5,57,63,1.844171427
522/22/2017,22,5,2017,63,60,57,60,1.658971751
523/23/2017,23,5,2017,70,63.3,59,63,1.844171427
524/24/2017,24,5,2017,67,62.5,58,63,1.844171427
525/25/2017,25,5,2017,59,57.3,57,57,1.505073428
526/26/2017,26,5,2017,76,62.5,57,63,1.844171427
527/27/2017,27,5,2017,72,66.6,62,67,1.96415995
528/28/2017,28,5,2017,70,63.3,59,63,1.844171427
529/29/2017,29,5,2017,62,58,56,58,1.961551504
530/30/2017,30,5,2017,62,58.1,55,58,1.961551504
531/31/2017,31,5,2017,77,62.7,57,63,1.844171427
61/01/2017,1,6,2017,81,70.5,61,71,1.810261627
62/02/2017,2,6,2017,77,69.3,61,69,1.911991027
63/03/2017,3,6,2017,73,66.5,59,67,1.96415995
64/04/2017,4,6,2017,70,64.5,61,65,1.857213658
65/05/2017,5,6,2017,66,61.8,59,62,1.825912304
66/06/2017,6,6,2017,59,56.4,53,56,1.831129196
67/07/2017,7,6,2017,69,59.8,52,60,1.658971751
68/08/2017,8,6,2017,69,62.8,58,63,1.844171427
69/09/2017,9,6,2017,82,70.5,57,71,1.810261627
610/10/2017,10,6,2017,88,79,68,79,2.235438349
611/11/2017,11,6,2017,94,85.2,75,85,0.581683491
612/12/2017,12,6,2017,95,87,77,87,0.365182461
613/13/2017,13,6,2017,100,88.9,81,89,0.234760153
614/14/2017,14,6,2017,81,75.4,70,75,2.934501917
615/15/2017,15,6,2017,75,69.7,64,70,1.784177166
